,name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,extracted_ghz,brand,final_family,model_only,socket_final,category_final,speed_ghz,turbo_ghz,cost_per_rank_point,cost_per_core
3836,"Qualcomm Technologies, Inc SDM670",,0.0,2021-02-01,Unknown,Mobile/Embedded,1996.0,,1,8,1,2025,133,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM670",Unknown,Embedded/IoT,2.0,,,
3837,"Qualcomm Technologies, Inc SDM710",,0.0,2021-01-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1968,117,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM710",Unknown,Embedded/IoT,2.21,,,
3838,"Qualcomm Technologies, Inc SDM712",,0.0,2021-02-01,Unknown,Mobile/Embedded,2304.0,,1,2,1,2012,94,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM712",Unknown,Embedded/IoT,2.3,,,
3839,"Qualcomm Technologies, Inc SDM720G",,0.0,2021-02-01,Unknown,Mobile/Embedded,2323.0,,1,8,1,1714,119,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM720G",Unknown,Embedded/IoT,2.32,,,
3840,"Qualcomm Technologies, Inc SDM730G AIE",,0.0,2021-02-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1689,33,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM730G AIE",Unknown,Embedded/IoT,2.21,,,
3841,"Qualcomm Technologies, Inc SDM750G",,0.0,2022-11-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1439,1,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM750G",Unknown,Embedded/IoT,2.21,,,
3842,"Qualcomm Technologies, Inc SDM765G 5G",,0.0,2021-02-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,1670,86,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM765G 5G",Unknown,Embedded/IoT,2.4,,,
3843,"Qualcomm Technologies, Inc SDM778G",,0.0,2021-09-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,1253,69,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM778G",Unknown,Embedded/IoT,2.4,,,
3844,"Qualcomm Technologies, Inc SDM845",,0.0,2021-01-01,Unknown,Mobile/Embedded,2800.0,,1,8,1,1723,1164,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDM845",Unknown,Embedded/IoT,2.8,,,
3845,"Qualcomm Technologies, Inc SDMMAGPIE",,0.0,2021-01-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1757,760,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDMMAGPIE",Unknown,Embedded/IoT,2.21,,,
3846,"Qualcomm Technologies, Inc SDMMAGPIEP",,0.0,2021-02-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1653,17,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SDMMAGPIEP",Unknown,Embedded/IoT,2.21,,,
3847,"Qualcomm Technologies, Inc SM4250",,0.0,2021-02-01,Unknown,Mobile/Embedded,1804.0,,1,8,1,2199,31,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM4250",Unknown,Embedded/IoT,1.8,,,
3848,"Qualcomm Technologies, Inc SM4350",,0.0,2021-04-01,Unknown,Mobile/Embedded,2035.0,,1,8,1,1801,55,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM4350",Unknown,Embedded/IoT,2.04,,,
3849,"Qualcomm Technologies, Inc SM6125",,0.0,2021-02-01,Unknown,Mobile/Embedded,2016.0,,1,8,1,2179,64,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM6125",Unknown,Embedded/IoT,2.02,,,
3850,"Qualcomm Technologies, Inc SM6150",,0.0,2021-01-01,Unknown,Mobile/Embedded,2016.0,,1,8,1,1884,216,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM6150",Unknown,Embedded/IoT,2.02,,,
3851,"Qualcomm Technologies, Inc SM6225",,0.0,2022-01-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,1974,149,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM6225",Unknown,Embedded/IoT,2.4,,,
3852,"Qualcomm Technologies, Inc SM6375",,0.0,2022-04-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1481,39,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM6375",Unknown,Embedded/IoT,2.21,,,
3853,"Qualcomm Technologies, Inc SM7125",,0.0,2021-01-01,Unknown,Mobile/Embedded,2323.0,,1,8,1,1698,373,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM7125",Unknown,Embedded/IoT,2.32,,,
3854,"Qualcomm Technologies, Inc SM7150",,0.0,2021-02-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1727,388,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM7150",Unknown,Embedded/IoT,2.21,,,
3855,"Qualcomm Technologies, Inc SM7225",,0.0,2021-01-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1674,59,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM7225",Unknown,Embedded/IoT,2.21,,,
3856,"Qualcomm Technologies, Inc SM7250",,0.0,2021-02-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,1650,28,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM7250",Unknown,Embedded/IoT,2.4,,,
3857,"Qualcomm Technologies, Inc SM8150",,0.0,2021-01-01,Unknown,Mobile/Embedded,2842.0,,1,8,1,1413,1358,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM8150",Unknown,Embedded/IoT,2.84,,,
3858,"Qualcomm Technologies, Inc SM8150_Plus",,0.0,2021-01-01,Unknown,Mobile/Embedded,2957.0,,1,8,1,1526,55,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM8150_Plus",Unknown,Embedded/IoT,2.96,,,
3859,"Qualcomm Technologies, Inc SM8150P",,0.0,2021-01-01,Unknown,Mobile/Embedded,2842.0,,1,8,1,1425,42,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM8150P",Unknown,Embedded/IoT,2.84,,,
3860,"Qualcomm Technologies, Inc SM8250",,0.0,2021-01-01,Unknown,Mobile/Embedded,2842.0,,1,8,1,1217,641,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM8250",Unknown,Embedded/IoT,2.84,,,
3861,"Qualcomm Technologies, Inc SM8250_AC",,0.0,2021-10-01,Unknown,Mobile/Embedded,3187.0,,1,8,1,1115,58,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM8250_AC",Unknown,Embedded/IoT,3.19,,,
3862,"Qualcomm Technologies, Inc SM8350",,0.0,2021-04-01,Unknown,Mobile/Embedded,2841.0,,1,8,1,1171,246,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM8350",Unknown,Embedded/IoT,2.84,,,
3863,"Qualcomm Technologies, Inc SM8350AC",,0.0,2021-10-01,Unknown,Mobile/Embedded,2995.0,,1,8,1,1073,11,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc SM8350AC",Unknown,Embedded/IoT,3.0,,,
3864,"Qualcomm Technologies, Inc TRINKET",,0.0,2021-01-01,Unknown,Mobile/Embedded,2016.0,,1,8,1,2057,481,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc TRINKET",Unknown,Embedded/IoT,2.02,,,
3865,"Qualcomm Technologies, Inc. MSM8940-PMI8940 MTP",,0.0,2022-03-01,Unknown,Mobile/Embedded,1401.0,,1,8,1,2624,1,,Qualcomm,Specialized/Generic ARM,"Technologies, Inc. MSM8940-PMI8940 MTP",Unknown,Embedded/IoT,1.4,,,
3866,"Renoir based on Qualcomm Technologies, Inc SM7350",,0.0,2021-04-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,1366,57,,Other,Specialized/Generic ARM,"Renoir based on Qualcomm Technologies, Inc SM7350",Unknown,Embedded/IoT,2.4,,,
3867,RK30board,,0.0,2022-11-01,Unknown,Mobile/Embedded,1608.0,,1,4,1,3874,1,,Other,Specialized/Generic ARM,RK30board,Unknown,Embedded/IoT,1.61,,,
3868,ROC-RK3568-PC HDMI (Android),,0.0,2022-02-01,Unknown,Mobile/Embedded,1992.0,,1,4,1,2793,1,,Other,Specialized/Generic ARM,ROC-RK3568-PC HDMI (Android),Unknown,Embedded/IoT,1.99,,,
3869,Rockchip (Device Tree),,0.0,2021-01-01,Unknown,Mobile/Embedded,1800000.0,,1,4,1,3367,7,,Rockchip,Rockchip,Rockchip (Device Tree),Unknown,Embedded/IoT,1.8,,,
3870,Rockchip RK,,0.0,2021-09-01,Unknown,Mobile/Embedded,1989.0,,1,8,1,2477,2,,Rockchip,Rockchip,Rockchip RK,Unknown,Embedded/IoT,1.99,,,
3871,Rockchip RK3229,,0.0,2021-03-01,Unknown,Mobile/Embedded,1200.0,,1,4,1,3828,3,,Rockchip,Rockchip,Rockchip RK3229,Unknown,Embedded/IoT,1.2,,,
3872,Rockchip RK3288,,0.0,2021-05-01,Unknown,Mobile/Embedded,2106.0,,1,4,1,3272,2,,Rockchip,Rockchip,Rockchip RK3288,Unknown,Embedded/IoT,2.11,,,
3873,Rockchip RK3288 (Flattened Device Tree),,0.0,2021-02-01,Unknown,Mobile/Embedded,1800.0,,1,4,1,3496,2,,Rockchip,Rockchip,Rockchip RK3288 (Flattened Device Tree),Unknown,Embedded/IoT,1.8,,,
3874,Rockchip RK3326,,0.0,2021-02-01,Unknown,Mobile/Embedded,1512.0,,1,4,1,3757,14,,Rockchip,Rockchip,Rockchip RK3326,Unknown,Embedded/IoT,1.51,,,
3875,Rockchip rk3326 863 rkisp1 board,,0.0,2022-08-01,Unknown,Mobile/Embedded,1512.0,,1,4,1,3621,1,,Rockchip,Rockchip,Rockchip rk3326 863 rkisp1 board,Unknown,Embedded/IoT,1.51,,,
3876,Rockchip RK3328,,0.0,2021-04-01,Unknown,Mobile/Embedded,1104.0,,1,4,1,3697,3,,Rockchip,Rockchip,Rockchip RK3328,Unknown,Embedded/IoT,1.1,,,
3877,Rockchip RK3328 box liantong avb,,0.0,2022-06-01,Unknown,Mobile/Embedded,1104.0,,1,4,1,3439,1,,Rockchip,Rockchip,Rockchip RK3328 box liantong avb,Unknown,Embedded/IoT,1.1,,,
3878,Rockchip RK3368,,0.0,2021-02-01,Unknown,Mobile/Embedded,1512.0,,1,8,1,3279,8,,Rockchip,Rockchip,Rockchip RK3368,Unknown,Embedded/IoT,1.51,,,
3879,Rockchip RK3399,,0.0,2021-01-01,Unknown,Mobile/Embedded,1989000.0,,1,8,1,1768,66,,Rockchip,Rockchip,Rockchip RK3399,Unknown,Embedded/IoT,1.99,,,
3880,Rockchip RK3566 BOX DEMO V10 ANDROID Board,,0.0,2022-02-01,Unknown,Mobile/Embedded,1800.0,,1,4,1,2929,3,,Rockchip,Rockchip,Rockchip RK3566 BOX DEMO V10 ANDROID Board,Unknown,Embedded/IoT,1.8,,,
3881,Rockchip RK3566 EVB1 DDR4 V10 Board,,0.0,2021-11-01,Unknown,Mobile/Embedded,1800.0,,1,4,1,3229,2,,Rockchip,Rockchip,Rockchip RK3566 EVB1 DDR4 V10 Board,Unknown,Embedded/IoT,1.8,,,
3882,Rockchip RK3566 EVB2 LP4X V10 Board,,0.0,2021-11-01,Unknown,Mobile/Embedded,1800.0,,1,4,1,3082,5,,Rockchip,Rockchip,Rockchip RK3566 EVB2 LP4X V10 Board,Unknown,Embedded/IoT,1.8,,,
3883,Rockchip RK3566 EVB3 DDR3 V10 Board,,0.0,2022-05-01,Unknown,Mobile/Embedded,1800.0,,1,4,1,2980,12,,Rockchip,Rockchip,Rockchip RK3566 EVB3 DDR3 V10 Board,Unknown,Embedded/IoT,1.8,,,
3884,Rockchip RK3566 RK817 TABLET LP4X Board,,0.0,2021-12-01,Unknown,Mobile/Embedded,1800.0,,1,4,1,3036,5,,Rockchip,Rockchip,Rockchip RK3566 RK817 TABLET LP4X Board,Unknown,Embedded/IoT,1.8,,,
3885,Rockchip RK3566 RK817 ZIDOO TABLET LP4X Board,,0.0,2021-10-01,Unknown,Mobile/Embedded,1800.0,,1,4,1,3181,2,,Rockchip,Rockchip,Rockchip RK3566 RK817 ZIDOO TABLET LP4X Board,Unknown,Embedded/IoT,1.8,,,
3886,Rockchip RK3568 EVB1 DDR4 V10 Board,,0.0,2022-04-01,Unknown,Mobile/Embedded,1992.0,,1,4,1,2801,1,,Rockchip,Rockchip,Rockchip RK3568 EVB1 DDR4 V10 Board,Unknown,Embedded/IoT,1.99,,,
3887,Rockchip RK3588,,0.0,2022-06-01,Unknown,Mobile/Embedded,2208.0,,1,8,1,1169,3,,Rockchip,Rockchip,Rockchip RK3588,Unknown,Embedded/IoT,2.21,,,
3888,"rockchip,rk3328",,0.0,2022-02-01,Unknown,Mobile/Embedded,1512.0,,1,4,1,3219,1,,Other,Rockchip,"rockchip,rk3328",Unknown,Embedded/IoT,1.51,,,
3889,"rockchip,rk3368",,0.0,2021-09-01,Unknown,Mobile/Embedded,1512.0,,1,8,1,3095,3,,Other,Rockchip,"rockchip,rk3368",Unknown,Embedded/IoT,1.51,,,
3890,Samsung A13 EUR OPEN REV02B board based on EXYNOS8,,0.0,2022-05-01,Unknown,Mobile/Embedded,2002.0,,1,8,1,2765,1,,Samsung,Samsung Exynos,A13 EUR OPEN REV02B board based on EXYNOS8,Unknown,Embedded/IoT,2.0,,,
3891,Samsung A13 USA SINGLE REV02B board based on EXYNO,,0.0,2022-07-01,Unknown,Mobile/Embedded,2002.0,,1,8,1,2554,1,,Samsung,Specialized/Generic ARM,A13 USA SINGLE REV02B board based on EXYNO,Unknown,Embedded/IoT,2.0,,,
3892,Samsung Exynos 2100,,0.0,2021-01-01,Unknown,Mobile/Embedded,2912000.0,,1,8,1,1309,830,,Samsung,Samsung Exynos,Exynos 2100,Unknown,Embedded/IoT,2.91,,,
3893,Samsung Exynos 7420,,0.0,2021-07-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,2497,2,,Samsung,Samsung Exynos,Exynos 7420,Unknown,Embedded/IoT,2.4,,,
3894,Samsung Exynos 7570,,0.0,2021-02-01,Unknown,Mobile/Embedded,1430.0,,1,4,1,3576,43,,Samsung,Samsung Exynos,Exynos 7570,Unknown,Embedded/IoT,1.43,,,
3895,Samsung Exynos 7580,,0.0,2021-06-01,Unknown,Mobile/Embedded,1600.0,,1,8,1,3090,9,,Samsung,Samsung Exynos,Exynos 7580,Unknown,Embedded/IoT,1.6,,,
3896,Samsung Exynos 7870,,0.0,2021-02-01,Unknown,Mobile/Embedded,1586000.0,,1,8,1,3043,247,,Samsung,Samsung Exynos,Exynos 7870,Unknown,Embedded/IoT,1.59,,,
3897,Samsung Exynos 7880,,0.0,2021-02-01,Unknown,Mobile/Embedded,1872.0,,1,8,1,2419,61,,Samsung,Samsung Exynos,Exynos 7880,Unknown,Embedded/IoT,1.87,,,
3898,Samsung Exynos 7884,,0.0,2021-05-01,Unknown,Mobile/Embedded,1586.0,,1,8,1,2645,19,,Samsung,Samsung Exynos,Exynos 7884,Unknown,Embedded/IoT,1.59,,,
3899,Samsung Exynos 7885,,0.0,2021-01-01,Unknown,Mobile/Embedded,2184000.0,,1,8,1,2406,114,,Samsung,Samsung Exynos,Exynos 7885,Unknown,Embedded/IoT,2.18,,,
3900,Samsung Exynos 7904,,0.0,2021-01-01,Unknown,Mobile/Embedded,1768000.0,,1,8,1,2384,219,,Samsung,Samsung Exynos,Exynos 7904,Unknown,Embedded/IoT,1.77,,,
3901,Samsung Exynos 8890,,0.0,2021-01-01,Unknown,Mobile/Embedded,2600000.0,,1,8,1,2001,210,,Samsung,Samsung Exynos,Exynos 8890,Unknown,Embedded/IoT,2.6,,,
3902,Samsung Exynos 8895,,0.0,2021-01-01,Unknown,Mobile/Embedded,2314000.0,,1,8,1,1810,276,,Samsung,Samsung Exynos,Exynos 8895,Unknown,Embedded/IoT,2.31,,,
3903,Samsung Exynos 9610,,0.0,2021-01-01,Unknown,Mobile/Embedded,2314000.0,,1,8,1,2163,250,,Samsung,Samsung Exynos,Exynos 9610,Unknown,Embedded/IoT,2.31,,,
3904,Samsung Exynos 9611,,0.0,2021-02-01,Unknown,Mobile/Embedded,2314.0,,1,8,1,2309,2,,Samsung,Samsung Exynos,Exynos 9611,Unknown,Embedded/IoT,2.31,,,
3905,Samsung Exynos 9810,,0.0,2021-02-01,Unknown,Mobile/Embedded,2704000.0,,1,8,1,1601,455,,Samsung,Samsung Exynos,Exynos 9810,Unknown,Embedded/IoT,2.7,,,
3906,Samsung Exynos 9820,,0.0,2021-01-01,Unknown,Mobile/Embedded,2730000.0,,1,8,1,1572,481,,Samsung,Samsung Exynos,Exynos 9820,Unknown,Embedded/IoT,2.73,,,
3907,Samsung Exynos 9825,,0.0,2021-01-01,Unknown,Mobile/Embedded,2730000.0,,1,8,1,1591,256,,Samsung,Samsung Exynos,Exynos 9825,Unknown,Embedded/IoT,2.73,,,
3908,Samsung EXYNOS5420,,0.0,2021-01-01,Unknown,Mobile/Embedded,2100000.0,,1,4,1,3348,46,,Samsung,Samsung Exynos,EXYNOS5420,Unknown,Embedded/IoT,2.1,,,
3909,Samsung EXYNOS5433,,0.0,2021-02-01,Unknown,Mobile/Embedded,1900.0,,1,8,1,2888,42,,Samsung,Samsung Exynos,EXYNOS5433,Unknown,Embedded/IoT,1.9,,,
3910,SAMSUNG Exynos7420,,0.0,2021-02-01,Unknown,Mobile/Embedded,2100000.0,,1,8,1,2302,102,,Other,Samsung Exynos,Exynos7420,Unknown,Embedded/IoT,2.1,,,
3911,SAMSUNG Exynos7580,,0.0,2021-02-01,Unknown,Mobile/Embedded,1600.0,,1,8,1,3116,34,,Other,Samsung Exynos,Exynos7580,Unknown,Embedded/IoT,1.6,,,
3912,Samsung GrandPrimePlus LTE CIS rev04 board based o,,0.0,2021-02-01,Unknown,Mobile/Embedded,1443.0,,1,4,1,3711,1,,Samsung,Specialized/Generic ARM,GrandPrimePlus LTE CIS rev04 board based o,Unknown,Embedded/IoT,1.44,,,
3913,Samsung GrandPrimePlus LTE LTN OPEN rev04 board ba,,0.0,2021-05-01,Unknown,Mobile/Embedded,1443.0,,1,4,1,3581,1,,Samsung,Specialized/Generic ARM,GrandPrimePlus LTE LTN OPEN rev04 board ba,Unknown,Embedded/IoT,1.44,,,
3914,Samsung J7 Max LTE SWA board based on MT6757V/WL,,0.0,2021-04-01,Unknown,Mobile/Embedded,2392.0,,1,8,1,3049,5,,Samsung,MediaTek,J7 Max LTE SWA board based on MT6757V/WL,Unknown,Embedded/IoT,2.39,,,
3915,SAMSUNG JF,,0.0,2021-02-01,Unknown,Mobile/Embedded,1890.0,,1,4,1,3486,8,,Other,Specialized/Generic ARM,JF,Unknown,Embedded/IoT,1.89,,,
3916,Samsung M13 SWA INS 00 board based on EXYNOS850,,0.0,2022-10-01,Unknown,Mobile/Embedded,2002.0,,1,8,1,2805,3,,Samsung,Apple Silicon,M13 SWA INS 00 board based on EXYNOS850,Unknown,Embedded/IoT,2.0,,,
3917,SAMSUNG SERRANO,,0.0,2021-06-01,Unknown,Mobile/Embedded,1728.0,,1,2,1,3805,2,,Other,Specialized/Generic ARM,SERRANO,Unknown,Embedded/IoT,1.73,,,
3918,"Samsung Technologies, Inc Exynos E1080",,0.0,2021-10-01,Unknown,Mobile/Embedded,2808.0,,1,8,1,1354,1,,Samsung,Samsung Exynos,"Technologies, Inc Exynos E1080",Unknown,Embedded/IoT,2.81,,,
3919,SM7325,,0.0,2021-12-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,1118,10,,Other,Specialized/Generic ARM,SM7325,Unknown,Embedded/IoT,2.4,,,
3920,SM8325,,0.0,2022-08-01,Unknown,Mobile/Embedded,2841.0,,1,8,1,1394,3,,Other,Specialized/Generic ARM,SM8325,Unknown,Embedded/IoT,2.84,,,
3921,SM8350,,0.0,2021-10-01,Unknown,Mobile/Embedded,2841.0,,1,8,1,1154,470,,Other,Specialized/Generic ARM,SM8350,Unknown,Embedded/IoT,2.84,,,
3922,SM8450,,0.0,2022-08-01,Unknown,Mobile/Embedded,2995.0,,1,8,1,1349,1,,Other,Specialized/Generic ARM,SM8450,Unknown,Embedded/IoT,3.0,,,
3923,SMDK4x12,,0.0,2021-07-01,Unknown,Mobile/Embedded,2704.0,,1,8,1,1793,1,,Other,Specialized/Generic ARM,SMDK4x12,Unknown,Embedded/IoT,2.7,,,
3924,Snapdragon 435,,0.0,2021-02-01,Unknown,Mobile/Embedded,1401.0,,1,8,1,2999,91,,Snapdragon,Qualcomm Snapdragon,Snapdragon 435,Unknown,Embedded/IoT,1.4,,,
3925,Snapdragon 662,,0.0,2021-07-01,Unknown,Mobile/Embedded,2016.0,,1,4,1,2030,26,,Snapdragon,Qualcomm Snapdragon,Snapdragon 662,Unknown,Embedded/IoT,2.02,,,
3926,Snapdragon 7325,,0.0,2021-09-01,Unknown,Mobile/Embedded,2200.0,2400.0,1,4,1,1251,238,,Snapdragon,Qualcomm Snapdragon,Snapdragon 7325,Unknown,Embedded/IoT,2.2,2.4,,
3927,Snapdragon 7c @ 1.96 GHz,,0.0,2022-07-01,Unknown,"Laptop, Mobile/Embedded",1960.0,,1,2,1,1592,1,1.96,Snapdragon,Qualcomm Snapdragon,Snapdragon 7c,Unknown,Embedded/IoT,1.96,,,
3928,Snapdragon 7c @ 2.40 GHz,,9.0,2021-03-01,Unknown,"Laptop, Mobile/Embedded",2400.0,,1,2,1,1786,9,2.4,Snapdragon,Qualcomm Snapdragon,Snapdragon 7c,Unknown,Embedded/IoT,2.4,,,
3929,Snapdragon 7c Gen 2 @ 2.55 GHz,,7.0,2021-06-01,Unknown,"Laptop, Mobile/Embedded",2550.0,,1,2,1,1637,18,2.55,Snapdragon,Qualcomm Snapdragon,Snapdragon 7c Gen 2,Unknown,Embedded/IoT,2.55,,,
3930,Snapdragon 835,,9.0,2021-03-01,Unknown,"Laptop, Mobile/Embedded",2600.0,,1,8,1,2387,4,,Snapdragon,Qualcomm Snapdragon,Snapdragon 835,Unknown,Embedded/IoT,2.6,,,
3931,Snapdragon 8350,,0.0,2021-01-01,Unknown,Mobile/Embedded,2420.0,2842.0,1,4,1,1392,520,,Snapdragon,Qualcomm Snapdragon,Snapdragon 8350,Unknown,Embedded/IoT,2.42,2.84,,
3932,Snapdragon 845 @ 2.8 GHz,,0.0,2021-06-01,Unknown,Mobile/Embedded,2800.0,,1,4,1,1785,4,2.8,Snapdragon,Qualcomm Snapdragon,Snapdragon 845,Unknown,Embedded/IoT,2.8,,,
3933,Snapdragon 850 @ 2.96 GHz,,5.0,2021-03-01,Unknown,"Laptop, Mobile/Embedded",2950.0,,1,4,1,1926,7,2.96,Snapdragon,Qualcomm Snapdragon,Snapdragon 850,Unknown,Embedded/IoT,2.95,,,
3934,Snapdragon 8c @ 2.46 GHz,,0.0,2022-06-01,Unknown,"Laptop, Mobile/Embedded",2460.0,,1,4,1,1303,9,2.46,Snapdragon,Qualcomm Snapdragon,Snapdragon 8c,Unknown,Embedded/IoT,2.46,,,
3935,Snapdragon 8cx @ 2.84 GHz,,0.0,2021-02-01,Unknown,"Laptop, Mobile/Embedded",2840.0,,1,4,1,1444,17,2.84,Snapdragon,Qualcomm Snapdragon,Snapdragon 8cx,Unknown,Embedded/IoT,2.84,,,
3936,Snapdragon 8cx Gen 2 @ 3.0 GHz,,0.0,2022-07-01,Unknown,"Laptop, Mobile/Embedded",3000.0,,1,4,1,1092,1,3.0,Snapdragon,Qualcomm Snapdragon,Snapdragon 8cx Gen 2,Unknown,Embedded/IoT,3.0,,,
3937,Snapdragon 8cx Gen 2 @ 3.15 GHz,,7.0,2021-03-01,Unknown,"Laptop, Mobile/Embedded",3150.0,,1,4,1,1141,9,3.15,Snapdragon,Qualcomm Snapdragon,Snapdragon 8cx Gen 2,Unknown,Embedded/IoT,3.15,,,
3938,Snapdragon 8cx Gen 3 @ 3.0 GHz,,0.0,2022-03-01,Unknown,"Laptop, Mobile/Embedded",3000.0,,1,4,1,657,12,3.0,Snapdragon,Qualcomm Snapdragon,Snapdragon 8cx Gen 3,Unknown,Embedded/IoT,3.0,,,
3939,Sony Mobile fusion3,,0.0,2021-02-01,Unknown,Unknown,1512.0,,1,4,1,3566,5,,Other,Specialized/Generic ARM,Sony Mobile fusion3,Unknown,Unknown,1.51,,,
3940,Spreadtrum SC7731e,,0.0,2021-02-01,Unknown,Unknown,1300.0,,1,4,1,3734,5,,Spreadtrum,Unisoc/Spreadtrum,SC7731e,Unknown,Mobile / Tablet,1.3,,,
3941,Spreadtrum SC9853I-IA,,0.0,2021-03-01,Unknown,Mobile/Embedded,1872.0,,1,8,1,3249,5,,Spreadtrum,Unisoc/Spreadtrum,SC9853I-IA,Unknown,Embedded/IoT,1.87,,,
3942,Spreadtrum SC9863A Board,,0.0,2022-05-01,Unknown,Mobile/Embedded,1600.0,,1,8,1,2500,2,,Spreadtrum,Unisoc/Spreadtrum,SC9863A Board,Unknown,Embedded/IoT,1.6,,,
3943,"Star based on Qualcomm Technologies, Inc SM8350",,0.0,2021-04-01,Unknown,Mobile/Embedded,2841.0,,1,8,1,1299,33,,Other,Specialized/Generic ARM,"Star based on Qualcomm Technologies, Inc SM8350",Unknown,Embedded/IoT,2.84,,,
3944,T610-Unisoc,,0.0,2021-09-01,Unknown,Mobile/Embedded,1820.0,,1,8,1,2003,25,,Other,Unisoc/Spreadtrum,T610-Unisoc,Unknown,Embedded/IoT,1.82,,,
3945,T618,,0.0,2022-01-01,Unknown,Mobile/Embedded,2002.0,,1,8,1,1893,13,,Other,Specialized/Generic ARM,T618,Unknown,Embedded/IoT,2.0,,,
3946,T700-Unisoc,,0.0,2021-10-01,Unknown,Mobile/Embedded,1820.0,,1,8,1,2091,14,,Other,Unisoc/Spreadtrum,T700-Unisoc,Unknown,Embedded/IoT,1.82,,,
3947,"taoyao based Qualcomm Technologies, Inc. Yupik IDP",,0.0,2022-08-01,Unknown,Mobile/Embedded,2400.0,,1,8,1,1106,1,,Other,Specialized/Generic ARM,"taoyao based Qualcomm Technologies, Inc. Yupik IDP",Unknown,Embedded/IoT,2.4,,,
3948,tn8,,0.0,2021-04-01,Unknown,Mobile/Embedded,2218.0,,1,4,1,2975,28,,Other,Specialized/Generic ARM,tn8,Unknown,Embedded/IoT,2.22,,,
3949,UGOOS UT8 Board,,0.0,2022-01-01,Unknown,Mobile/Embedded,1992.0,,1,4,1,3079,1,,Other,Specialized/Generic ARM,UGOOS UT8 Board,Unknown,Embedded/IoT,1.99,,,
3950,UIS7862A,,0.0,2022-04-01,Unknown,Mobile/Embedded,1820.0,,1,8,1,2185,2,,Other,Specialized/Generic ARM,UIS7862A,Unknown,Embedded/IoT,1.82,,,
3951,Unisoc SC7731e,,0.0,2021-05-01,Unknown,Mobile/Embedded,1300.0,,1,4,1,3690,30,,Unisoc,Unisoc/Spreadtrum,SC7731e,Unknown,Embedded/IoT,1.3,,,
3952,Unisoc SC9832e,,0.0,2021-03-01,Unknown,Mobile/Embedded,1400.0,,1,4,1,3528,17,,Unisoc,Unisoc/Spreadtrum,SC9832e,Unknown,Embedded/IoT,1.4,,,
3953,Unisoc SC9863a,,0.0,2021-01-01,Unknown,Mobile/Embedded,1600000.0,,1,8,1,2674,240,,Unisoc,Unisoc/Spreadtrum,SC9863a,Unknown,Embedded/IoT,1.6,,,
3954,Unisoc T310,,0.0,2022-03-01,Unknown,Mobile/Embedded,2002.0,,1,4,1,2647,34,,Unisoc,Unisoc/Spreadtrum,T310,Unknown,Embedded/IoT,2.0,,,
